batter,Name,launch_angle,launch_speed,bat_speed,release_speed,squared_up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808982,Jung Hoo Lee,-19,83.6,60.1511,85.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624512,Reese McGuire,-15,71.6,68.8414,96.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624585,Jorge Soler,12,86.9,78.0005,92.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595879,Javier Baez,18,109.1,75.0088,95.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664983,Jake McCarthy,2,73.3,72.2191,82.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573262,Mike Yastrzemski,10,106,73.3648,90.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677587,Brayan Rocchio,8,103.6,69.8146,87.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592626,Joc Pederson,-7,101.5,79.8481,89.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608070,Jose Ramirez,-5,100.7,71.4276,83.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543685,Anthony Rendon,14,99.1,71.3748,88.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663837,Matt Vierling,9,104.4,71.2294,91.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664774,LaMonte Wade Jr.,-1,81.7,71.5097,94.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664774,LaMonte Wade Jr.,23,97.3,72.4504,81.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694497,Evan Carter,29,94.3,67.5513,95.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621493,Taylor Ward,-16,87.9,71.7721,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671213,Triston Casas,-18,99.9,75.4637,87.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681807,David Fry,10,72.8,68.1074,92.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,-9,99.8,72.4361,90.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608369,Corey Seager,-8,80.8,68.1511,86.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668227,Randy Arozarena,59,80.3,81.8191,82.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,-1,96.7,70.0126,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570482,Gio Urshela,43,82.8,74.0017,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694497,Evan Carter,-27,73.3,79.1051,78.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592192,Mark Canha,9,96.3,66.1221,97.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680776,Jarren Duran,15,101.9,68.4248,93.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676609,Jose Caballero,-18,84.9,60.6565,96.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545341,Randal Grichuk,-53,66.7,73.198,82.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545361,Mike Trout,58,66.2,76.8079,94.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672356,Gabriel Arias,11,78.7,72.4183,77.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808982,Jung Hoo Lee,4,103.4,68.5893,90.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672275,Patrick Bailey,73,75.8,74.7547,88.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680776,Jarren Duran,1,103.3,70.3147,97.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595879,Javier Baez,-9,65.5,69.529,83.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,-8,98.6,71.6342,97.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,1,89.6,75.2214,93.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,-20,79.8,55.9397,83.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678882,Ceddanne Rafaela,24,81,70.6585,85.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690993,Colt Keith,49,75.6,72.2674,93.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608369,Corey Seager,61,81.2,72.0777,82.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,75,69.9,64.2537,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607054,Jace Peterson,1,88.1,64.1434,82.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,16,50.2,67.8963,89.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677649,Ezequiel Duran,77,62.1,73.9464,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,-19,88.2,55.2251,90.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657656,Ramon Laureano,-36,75.5,75.2059,83.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681351,Logan O'Hoppe,24,89.4,68.0653,91.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,17,99,68.1696,92.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681807,David Fry,5,84.7,71.2423,90.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605113,Nick Ahmed,-12,90,71.5705,87.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682998,Corbin Carroll,13,108.8,73.3964,88.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,13,79.4,66.4745,85.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,-7,66,57.9185,90.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606466,Ketel Marte,-21,95.6,69.3781,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642731,Thairo Estrada,44,74,69.6434,90.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678882,Ceddanne Rafaela,21,96.7,69.9817,97.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694671,Wyatt Langford,35,103.1,80.6331,80.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672515,Gabriel Moreno,20,87.1,62.9267,74.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,29,100.6,70.7035,89.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808982,Jung Hoo Lee,-44,57.7,72.4268,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672275,Patrick Bailey,8,105.8,74.074,85.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669701,Josh Smith,18,78,67.9215,90.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663837,Matt Vierling,2,102.9,75.453,94.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650907,Rene Pinto,31,96.1,75.5438,93.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527038,Wilmer Flores,21,97.7,66.1117,86.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677649,Ezequiel Duran,0,96.9,69.4633,88.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666152,David Hamilton,2,95.5,68.9217,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593934,Miguel Sano,8,105.3,80.3959,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,44,95.5,70.6423,83.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467793,Carlos Santana,24,89.6,73.5817,94.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676914,Davis Schneider,14,83.7,62.3761,71.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666181,Will Benson,32,87.9,70.5879,87.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680700,Richie Palacios,27,103.3,73.0227,91.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663837,Matt Vierling,56,24.2,4.32611,90.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668227,Randy Arozarena,3,83.5,69.4964,90.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657557,Paul DeJong,31,97.6,72.6617,83.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457759,Justin Turner,56,91.5,69.0617,77.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670541,Yordan Alvarez,58,93.4,80.9531,95.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521692,Salvador Perez,39,87.2,74.4306,88.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679529,Spencer Torkelson,22,79.2,75.2853,85.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643217,Andrew Benintendi,-8,93.7,67.7605,79.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,-8,90.6,66.27,86.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606115,Orlando Arcia,77,82.9,66.0938,92.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571448,Nolan Arenado,-7,79.8,64.2918,95.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665489,Vladimir Guerrero Jr.,0,74.7,71.4748,89.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668930,Brice Turang,-22,73.5,62.4011,89.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,-85,60.4,63.1812,96.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681481,Kerry Carpenter,22,57.6,57.1918,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673995,Davis Wendzel,37,100.2,73.1771,80.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641584,Jake Fraley,9,97.3,73.2301,84.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666310,Bo Naylor,74,71.1,62.2412,86.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682829,Elly De La Cruz,-7,63.5,62.2914,78.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669701,Josh Smith,-50,73.3,68.28,95.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553882,Omar Narvaez,-45,55.7,60.4836,88.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623993,Anthony Santander,16,99.8,74.1223,86.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,-28,61.6,62.8893,84.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656555,Rhys Hoskins,76,69.3,79.4362,92.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608701,Rob Refsnyder,25,101,74.3151,90.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545341,Randal Grichuk,15,94.4,81.1954,87.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677800,Wilyer Abreu,-5,95.8,71.6816,91.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668709,J.J. Bleday,83,80.1,72.0613,82.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657757,Gavin Sheets,12,97.4,77.2588,91.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553993,Eugenio Suarez,14,96.6,68.6794,80.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680869,Zack Gelof,49,82.2,72.2382,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650391,Eloy Jimenez,-23,64.4,68.3293,91.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605361,Nick Martini,-5,98,68.3781,87.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680776,Jarren Duran,-33,73,73.2918,91.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665833,Oneil Cruz,-75,41.9,69.9811,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643289,Mauricio Dubon,46,72,73.6279,82.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641680,Jonah Heim,19,98.3,68.3445,95.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672761,Wenceel Perez,35,102.6,72.0927,92.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666182,Bo Bichette,35,91.6,69.5388,80.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686554,Oliver Dunn,33,78.3,78.1958,90.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663886,Tyler Stephenson,30,111,75.1446,88.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666969,Adolis Garcia,15,103.6,71.2338,78.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,17,104.5,76.5242,87.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624413,Pete Alonso,-8,104.6,79.6314,89.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676609,Jose Caballero,9,106.3,72.1747,90.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678882,Ceddanne Rafaela,1,50.8,77.2804,91.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656413,Stuart Fairchild,-4,57,66.2656,77.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694671,Wyatt Langford,19,81.8,71.7462,95.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665742,Juan Soto,-26,87,73.0573,84.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666150,Dominic Fletcher,-17,92.5,65.7283,91.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681351,Logan O'Hoppe,1,78.5,70.5233,93.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596019,Francisco Lindor,41,86.1,76.9395,87.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680977,Brendan Donovan,28,99.7,73.1813,90.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680777,Ryan Jeffers,37,82.5,80.2557,83.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592273,Brandon Drury,4,109.6,75.1141,80.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656305,Matt Chapman,-24,84.2,67.0604,93.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666971,Lourdes Gurriel Jr.,-41,87.4,63.3493,96.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672580,Maikel Garcia,26,90.8,69.0492,86.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683011,Anthony Volpe,0,77.5,64.8712,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624585,Jorge Soler,41,87,76.4761,81.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595281,Kevin Kiermaier,-46,63.7,68.3203,79.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547989,Jose Abreu,-3,82.5,76.1494,84.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673490,Ha-seong Kim,31,83.4,66.0052,93.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608369,Corey Seager,48,79.6,69.1606,77.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605141,Mookie Betts,36,96.4,77.1071,85.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642715,Willy Adames,14,105.2,74.1897,89.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668715,Spencer Steer,27,88.3,68.7512,78.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668939,Adley Rutschman,7,99.5,77.0171,83.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687363,Victor Scott,-4,103.4,67.9954,94.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593934,Miguel Sano,-77,47.1,36.1218,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686823,Will Brennan,7,97.4,68.1495,80.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,1,67.5,61.5731,77.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518595,Travis d'Arnaud,32,107.1,76.3185,74.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676801,Chas McCormick,-3,81.2,71.496,96.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664728,Kyle Isbel,16,102.2,75.481,77.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678554,Curtis Mead,21,104.2,80.3385,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678009,Parker Meadows,30,86.2,61.9127,93.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671739,Michael Harris II,68,62.9,72.1027,92.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691023,Jordan Walker,35,102.6,76.1431,80.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527038,Wilmer Flores,-10,95.5,66.6389,91.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643396,Isiah Kiner-Falefa,28,89.6,69.7937,79.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683002,Gunnar Henderson,-9,103.3,77.012,85.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594807,Adam Duvall,61,92.5,67.6507,81.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621493,Taylor Ward,-11,104.8,69.2027,93.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663743,Nick Fortes,51,72.4,67.71,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596103,Austin Slater,28,90.7,75.2144,92.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642708,Amed Rosario,25,102.3,72.683,94.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592669,Hunter Renfroe,1,82.9,70.2412,86.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682928,CJ Abrams,9,86.3,59.2661,94.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592206,Nick Castellanos,33,90.9,68.0815,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665161,Jeremy Pena,10,99.1,75.6993,83.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676116,Ryan Noda,23,93.3,69.8668,89.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545361,Mike Trout,50,100.3,81.1576,92.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647304,Josh Naylor,51,94.2,75.5478,88.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673995,Davis Wendzel,-11,73,74.9437,85.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605113,Nick Ahmed,36,67,66.3347,82.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663538,Nico Hoerner,32,96.2,69.776,78.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686681,Michael Massey,17,99.5,67.5474,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571657,Kyle Farmer,53,77.1,70.8555,92.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670032,Nicky Lopez,6,92.6,65.0426,80.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543685,Anthony Rendon,-14,89.2,69.6659,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673237,Yainer Diaz,37,89.8,64.8571,82.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666181,Will Benson,30,99,71.4418,85.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656896,Emmanuel Rivera,33,67.3,64.7841,79.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543877,Christian Vazquez,-7,94.1,65.0933,85.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621563,Joey Wendle,14,93.7,64.9102,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669707,Jared Triolo,21,68.8,76.4234,87.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702616,Jackson Holliday,42,95.1,70.9898,81.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624431,Jose Trevino,9,98.5,69.7692,88.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669289,Santiago Espinal,4,72.4,62.0332,78.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669701,Josh Smith,41,53.1,57.8969,95.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664761,Alec Bohm,26,103.6,68.056,88.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681624,Andy Pages,20,110,81.6207,91.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666149,Tyler Fitzgerald,32,93.4,72.2966,78.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665804,Miguel Amaya,24,104.5,74.9057,91.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676059,Jordan Westburg,-17,97.5,63.8584,86.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608070,Jose Ramirez,25,72.6,67.2176,97.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663611,Nick Madrigal,-32,87.9,66.3401,78.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542303,Marcell Ozuna,23,105.7,76.3001,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624503,Nick Gordon,0,91.5,73.7303,79.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669357,Nolan Gorman,20,56.6,65.9425,94.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621566,Matt Olson,46,96.6,77.7924,92.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606466,Ketel Marte,41,61.4,60.9598,93.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676369,Nelson Velazquez,66,90.8,81.163,87.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643265,Garrett Cooper,30,69.5,74.7917,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657077,Alex Verdugo,-34,89.7,64.8328,87.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571771,Enrique Hernandez,49,88.3,79.9531,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663586,Austin Riley,55,96.5,84.4222,91.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650489,Willi Castro,34,73.3,60.3497,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,18,96.1,62.9134,87.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545121,Ildemaro Vargas,0,73.5,74.2397,75.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641584,Jake Fraley,50,85.8,70.831,84.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656716,Zach McKinstry,0,91.9,68.0615,81.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681297,Colton Cowser,7,81.8,77.656,94.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694192,Jackson Chourio,4,78.9,62.7404,80.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687263,Zach Neto,33,87.9,67.9958,92.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656775,Cedric Mullins II,52,86.1,75.0345,82.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666176,Jo Adell,15,80.6,74.4882,87.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,10,101.2,68.0955,92.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680757,Steven Kwan,16,94,66.1628,97.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642731,Thairo Estrada,-2,101.4,79.0158,84.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606115,Orlando Arcia,65,79.4,67.2955,83.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643376,Danny Jansen,28,92.1,71.002,90.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457705,Andrew McCutchen,-30,62.4,73.0361,85.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664056,Harrison Bader,26,98.8,70.6749,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592518,Manny Machado,6,97.9,77.4677,94.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656180,Riley Adams,22,106.1,74.2883,93.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671732,Lawrence Butler,43,90.7,71.9269,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663368,Blake Perkins,-2,81,65.7529,90.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690993,Colt Keith,3,61.2,65.5977,93.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621028,Kevin Newman,41,83,73.3745,95.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571448,Nolan Arenado,-7,93.7,66.6411,75.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467793,Carlos Santana,28,93.1,69.8603,93.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592696,Eddie Rosario,79,79.2,69.6066,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606192,Teoscar Hernandez,4,104.1,70.2724,91.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682829,Elly De La Cruz,-11,74.2,67.405,79.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663837,Matt Vierling,68,87.8,69.7181,93.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643217,Andrew Benintendi,27,78.9,66.8793,78.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680700,Richie Palacios,26,92.2,74.6179,91.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641313,Tim Anderson,39,87.2,69.8166,80.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677942,Blaze Alexander,13,98.1,66.6978,96.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,-6,104.2,71.7287,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
